Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
36ynGD7jWe;Lunar Colony;JoLJlol;25;58;246686;9867;0;Lunar;United Earth;Human;0;2023-02-21 00:00:00;;0;123;456;456;0/0;web.apewebapps;0;FDsHMFdCJq;0
37ZluMqtf9;Maax-A#1;Maax;98923;3;1736654531;17556;0;Lunar;United Earth;Human;1;2023-01-15 00:00:00;2023-01-17 00:00:00;3;123;813;660;0/-1;web.apewebapps;0;yunO78smkV;0
3aJimNTmTP;Secret Rebelion;CreatorPena;690;1;1931627;2799;0;Asteroid;League of Independent States;Human;0;2023-01-31 00:00:00;;0;123;13;74;-1/-2;web.apewebapps;0;G0LMMTFb;0
3BpwO38RfA;lol;MarsTheNerd;22;95;4878106;221732;0;Desert World;Alpha Draconians;Reptilian;0;2023-02-15 00:00:00;;3;123;-869;969;106/-87;android.gplay;0;2pnXxRztRW;0
3BxyT5tqvG;TerraLuna;creepandpeep;120770;11;3190422751;26417;2;Lunar;United Earth;Human;1;2023-02-11 00:00:00;2023-02-12 00:00:00;3;123;-691;180;0/1;steam.windows;0;IvwKkU5khK;0
3dbN4HCWEp;Insetti;Gaspo;19202;6;28817397;1501;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-02 00:00:00;;3;123;698;-874;104/-85;windows.windowsstore;0;15oPw2WvGd;0
3dguqMSety;Sativa;BIavkdeath;129;0;0;0;0;Red Planet;United Earth;Human;0;2023-02-19 00:00:00;;2;100;-410;-492;99/-41;steam.windows;0;F3DHavcuj8;1
3FMIj8T3qI;United Pirates;beanstalker;68661;0;3192583392;46498;1;Earthlike;United Earth;Human;1;2023-03-10 00:00:00;2023-03-20 00:00:00;4;123;-147;413;54/16;web.apewebapps;0;earth;1
3gyIvEnvUM;Music of birds;JennaRL;14898;16;35234939;2365;0;Red Planet;United Earth;Human;0;2023-01-06 00:00:00;;2;123;327;903;0/0;android.gplay;0;earth;1
3iJtbh0UxC;Phara Shera;Equinox0;1629411;10;776347955974;476459;1;Red Planet;United Earth;Human;1;2022-12-22 00:00:00;2022-12-22 00:00:00;4;123;859;930;0/1;web.apewebapps;0;NUrdW7SznK;1
3jjqlZ89e8;Deslo;xboyeli07;2390;7;5833368;2441;0;Lunar;United Earth;Human;0;2022-11-11 00:00:00;;0;123;-246;-186;54/-86;web.apewebapps;0;cN6s8H7b;0
3jmZEMTn;russias robot factory not infested with crystaline;Humanperson;191454;79;18568431714;96986;0;Earthlike;United Earth;Human;1;2022-07-07 00:00:00;2022-07-08 00:00:00;4;123;-865;832;103/-27;android.gplay;0;earth;1
3JOav0iJoD;Kimonia;jeankimfun123;73;22;551998;7562;0;Red Planet;United Earth;Human;0;2023-01-23 00:00:00;;0;123;602;795;11/-49;web.apewebapps;0;2BOvNE34;0
3KHCblilnh;Rapture;Arcos;343;0;3780792;11023;0;Lunar;United Earth;Human;0;2021-07-30 00:00:00;;0;;719;735;75/-70;android.gplay;0;;1
3L6n7Mxy45;Earth republic of Minoska;Alphabetaboom;1338;0;5333989;3987;0;Red Planet;United Earth;Human;0;2023-01-12 00:00:00;;0;123;855;999;0/-1;android.gplay;0;earth;0
3lVnRbKokV;Advanced Robotics Inc;BerkianDragon1993;164408;0;0;0;3;Lunar;United Earth;Human;1;2022-11-12 00:00:00;2022-11-21 00:00:00;4;123;-955;419;23/-39;steam.windows;0;SgXqoZQ8ZE;1
3maXlH1HZi;My Colony;RIE1;808;99;3222475;3988;0;Asteroid;League of Independent States;Human;0;2022-12-25 00:00:00;;0;123;3;-233;-1/-2;web.apewebapps;0;lis;0
3MrLI1K4wT;90988alpha me 099989989;Christonetworks;41;17;133078;3246;0;Earthlike;United Earth;Human;0;2023-03-15 00:00:00;;3;123;-875;905;0/0;web.windowsstore;0;earth;0
3mtNNrg497;SYNC_BUG1;synctrox;22417;12;103744805516;4627952;1;Ice World;Zolarg Empire;Insectoids;1;2022-12-16 00:00:00;2022-12-17 00:00:00;3;123;-170;-91;104/-86;web.apeappslauncher;0;zolarg;0
3N0URXO52C;online1;ssqmx;1537;9;3045961;1982;0;Earthlike;United Earth;Human;0;2023-02-26 00:00:00;;3;123;-175;802;0/0;android.gplay;0;ePWoeRTKVt;0
3Nlve0MZ3s;Raccoon Region;Jeanpauldy;50;6;3421876;68438;0;Lunar;United Earth;Human;0;2022-01-09 00:00:00;;0;;-155;-858;0/-92;ios.appstore;0;;1
3of1zpxy8X;S-ZE-SL-014;felipe3;13099;3;25906349804;1977735;0;Sugarland;Zolarg Empire;Insectoids;1;2018-05-06 00:00:00;2018-05-09 00:00:00;3;100;721;879;104/-86;desktop.windows;0;zolarg;0
3pY0Kok6Er;Atlantis;Juggalo1317;110;0;702057;6382;0;Earthlike;United Earth;Human;0;2022-09-04 00:00:00;;3;123;-689;-971;52/-38;android.gplay;0;iyJyVh9I;0
3q68nGA1bR;My Colony;Lynixen;645;0;40539735;62852;0;Earthlike;United Earth;Human;0;2022-01-17 00:00:00;;3;123;565;273;0/0;android.gplay;0;earth;0
3qbOLG98n8;The J Nation;JMAN202200;1224;49;3302272;2698;0;Lunar;United Earth;Human;0;2023-01-30 00:00:00;;0;123;459;948;0/1;ios.appstore;0;FkVlb8M80o;0
3QFtcjDNwA;Milnog;TheBen24;1204;36;58039225;48205;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-04-12 00:00:00;;3;;-428;-252;9/-58;steam.windows;0;;1
3rsDgWbVTu;Fusiondale;imhotep19;7377;0;151052707;20476;0;Forest World;United Earth;Human;0;2020-02-18 00:00:00;;3;;-115;912;26/-35;desktop.windows;0;;0
3SGZEVZgDz;Union of the Spaniards;TemplarOfGod;90;1;465681;5174;0;Red Planet;United Earth;Human;0;2023-02-20 00:00:00;;0;123;-704;-23;0/1;web.apewebapps;0;V4M5dgVuqo;0
3TC8Lx8HXP;Eeeee;bushman;347;5;1139561;3284;0;Earthlike;United Earth;Human;0;2023-02-06 00:00:00;;3;123;-933;-913;0/2;web.apewebapps;0;PK4fy2nfcg;0
3tHBe3cIsN;Bugs;DADDYTYRONE;3505;77;8557577;2442;0;Abandoned World;Zolarg Empire;Insectoids;1;2023-01-15 00:00:00;2023-01-18 00:00:00;3;123;-855;455;105/-86;android.gplay;0;hz22MAQlHN;1
3tlLqa6zJ7;Manetheren;Steampunkdoctor;16575;2;44588402;2690;0;Red Planet;United Earth;Human;0;2022-11-07 00:00:00;;3;123;163;-889;0/0;android.gplay;0;15zzVa4HtS;0
3TLnUwSV6L;Drakka;ArtemisF4;9787;61;11182712;1143;0;Earthlike;United Earth;Human;1;2023-02-01 00:00:00;2023-02-10 00:00:00;3;123;463;-249;-1/0;steam.windows;0;50KKT0I71s;1
3uFiBUdx8Y;The First Galactic Order;TheGrand88;5167;0;19267076;3729;0;Earthlike;United Earth;Human;0;2022-11-30 00:00:00;;3;123;663;70;-1/1;web.windowsstore;0;IvwKkU5khK;1
3VCS09Wqsh;Vaha;Wapmonty;60;47;99954;1666;0;Earthlike;United Earth;Human;0;2023-02-26 00:00:00;;3;123;71;-259;117/-97;ios.appstore;0;6b3dbnNw;1
3WeciTMjjs;bull;Equinoxfurry;11629;32;299827269;25783;0;Lunar;United Earth;Human;1;2017-01-11 00:00:00;2017-03-14 00:00:00;4;100;-244;-839;0/0;android.gplay;0;earth;0
3wqjy3s52E;Moonloyan;Cogna81;181822;4;12626574944;69445;0;Lunar;United Earth;Human;1;2022-12-25 00:00:00;2022-12-29 00:00:00;4;123;-92;368;56/-77;steam.windows;0;Xk1AXEztG7;0
3x4c4XiqyM;neu-waffe;Ckevine121;435009;10;2590652229775;5955399;0;Red Planet;United Earth;Human;1;2021-08-27 00:00:00;2022-11-10 00:00:00;4;100;-139;841;0/-1;web.apewebapps;0;earth;0
3X7Spz9yhC;Termite Den;Jimothy;8874;30;8265512;931;0;Abandoned World;Zolarg Empire;Insectoids;0;2023-03-23 00:00:00;;3;123;815;893;34/-10;steam.windows;0;LN0VHfXIDu;0
3xXk389i2o;Leo City;LEO;42;0;167850;3996;0;Red Planet;United Earth;Human;0;2022-11-04 00:00:00;;0;123;-377;401;0/0;steam.windows;0;earth;0
43x2wmPZ1T;Succc;FilthyRicky;50;0;147825;2956;0;Earthlike;United Earth;Human;0;2022-12-18 00:00:00;;3;123;-672;632;1/-1;ios.appstore;0;7XJIxHnWYQ;0
44bd1VSqCj;Mineville;Lucarionlexacon;20860;8;692201494;33183;0;Red Planet;United Earth;Human;1;2022-05-27 00:00:00;2022-06-07 00:00:00;4;;344;810;58/-57;android.gplay;0;;1
45LEJfyQcT;Marsa;Stormest;26;7;74249;2856;0;Red Planet;United Earth;Human;0;2023-03-15 00:00:00;;0;123;-785;-313;1/0;android.gplay;0;hoYWrqqJsx;0
4730tlBXM8;yangfeng.cn;yangkaifeng1994;16441;1;550273700;33470;0;Earthlike;United Earth;Human;1;2022-04-03 00:00:00;2022-12-10 00:00:00;4;;-405;-266;122/-83;android.apemarket;0;;0
47MVujoAhh;House Luxemburg;Branwyll;11;0;54966;4997;0;Earthlike;United Earth;Human;1;2022-12-06 00:00:00;;3;100;-993;632;52/-39;android.gplay;0;vBun9QAw;0
48X2ihXesg;Spaca;Doggusboggus;1365;3;3361091;2462;0;Red Planet;United Earth;Human;0;2022-11-09 00:00:00;;1;123;-409;396;0/0;ios.appstore;0;earth;0
49LD5CAbTt;Sub Colony;NapoleonTheGod;251;0;1132405;4512;0;Earthlike;United Earth;Human;0;2023-02-12 00:00:00;;3;123;215;-867;0/2;android.gplay;0;FkVlb8M80o;0
49MZXdG8Pw;Yums;mrjdawes;85;5;525616;6184;0;Earthlike;United Earth;Human;0;2023-01-15 00:00:00;;3;123;638;436;-1/0;android.gplay;0;6b3dbnNw;1
49rwsTX859;Krypton Independent;dukenukem;72293;12;3394119347;46949;0;Red Planet;United Earth;Human;1;2022-03-20 00:00:00;2022-03-22 00:00:00;4;123;905;530;-1/0;steam.mac;0;earth;0
4A42ZjL1xE;Calamitys spawn;Lordweapon;8666;25;25217095;2910;0;Lunar;United Earth;Human;0;2023-02-11 00:00:00;;3;123;165;-433;-1/1;desktop.windows;0;krXZDou6Td;1
4AGeAQTTS5;My Colony;BalBoa;7267;1;18684876;2571;0;Red Planet;United Earth;Human;0;2023-01-26 00:00:00;;2;123;-296;-863;0/1;steam.windows;0;earth;0
4CHoAbTQ;Daddy Fat Sax;D3athP3rception;37526;4;5335920813;142193;1;Earthlike;United Earth;Human;1;2022-05-15 00:00:00;2022-05-25 00:00:00;4;123;324;419;0/0;web.apewebapps;0;earth;1
4CvfCHjC2J;Argos Prima;JVENRIQUEZ001;17;11;143173;8422;0;Red Planet;United Earth;Human;0;2023-03-04 00:00:00;;0;123;-568;-128;0/1;android.gplay;0;NUrdW7SznK;0
4cyPdY4mDP;First med city;Giffoni92;1831;0;4406189;2406;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;4;123;-580;-560;56/3;ios.appstore;0;QHeKTA9wvX;1
4Fbr4kp4KK;New Zeelandia;WarDogz1041;1347;61;460254;342;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-22 00:00:00;;3;123;-954;166;105/-86;android.gplay;0;zolarg;0
4FzmEUoJKn;thisisacolonyonalargemapbecuasetheenginedoesntlikemyshenanigans;endeyfire2;31571;62;92063331;2916;0;Red Planet;United Earth;Human;1;2021-10-04 00:00:00;2021-10-13 00:00:00;2;123;107;-834;0/0;android.gplay;0;earth;0
4g1sGUBOOu;[T1P] OutLander;Boliver9067;15074376;0;16437250974567;1090410;0;Lunar;United Earth;Human;1;2019-10-26 00:00:00;2020-03-27 00:00:00;4;;794;-281;73/-19;steam.windows;0;;1
4gSflSs9vm;LaptopPatents;imhotep19;78798;6;4987107416;63290;0;Earthlike;United Earth;Human;0;2022-02-12 00:00:00;;4;;-743;-887;94/-70;desktop.windows;0;;0
4HTUhx7rNc;Xcalbiers  Sword;colbya;3112964;37;3076252989391659;988207056;0;Abandoned World;League of Independent States;Human;1;2023-01-01 00:00:00;2023-01-02 00:00:00;4;123;43;37;-1/-2;web.apewebapps;0;lis;1
4IgZsgj0iO;Moon base city;killercatempire;52258;0;3001072983;57428;0;Lunar;United Earth;Human;1;2021-02-11 00:00:00;2021-02-23 00:00:00;4;123;633;966;0/0;android.gplay;0;earth;0
4JInTkA7RT;Mooners;mattimew;20;57;72509;3625;0;Lunar;United Earth;Human;0;2023-01-31 00:00:00;;0;123;868;762;0/0;android.gplay;0;zmZZGD4dZS;0
4K5NTisfa4;fncvnnb;Jerhome;9299;11;27111476;2916;0;Earthlike;United Earth;Human;0;2023-02-13 00:00:00;;3;123;-102;917;0/0;web.windowsstore;0;dcPe5BPmBS;1
4kE8TLLcWV;Green;Supreme;423033;13;160067286061964900;378380140703;0;Forest World;United Earth;Human;1;2023-01-12 00:00:00;2023-01-14 00:00:00;3;123;23;975;0/-1;android.gplay;0;earth;1
4lPVNAqB9W;The Lunar Empire;sunstar;588;0;3747817;6374;0;Lunar;United Earth;Human;0;2023-02-21 00:00:00;;0;123;457;482;0/0;web.apewebapps;0;NUrdW7SznK;0
4lSGwCkDvG;NotBritain;Pioup;4;50;36570;9142;0;Red Planet;United Earth;Human;0;2022-12-22 00:00:00;;0;100;232;-806;54/-86;web.apewebapps;0;QuDfBlOp1M;1
4lstHxTwNn;Alpha 1;MoominPapa;1553;18;3170293;2041;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;123;-24;779;10/9;web.apewebapps;0;FkVlb8M80o;1
4lXu423faM;Ice Ants;AltTab;12061;39;118090297;9791;0;Ice World;Zolarg Empire;Insectoids;1;2021-05-13 00:00:00;2023-03-28 00:00:00;2;123;-924;951;105/-86;android.gplay;0;zolarg;0
4NTaktaNSs;1;Gaspo;10829;2;44039421;4067;0;Earthlike;United Earth;Human;1;2023-01-08 00:00:00;;4;123;143;-393;71/-70;windows.windowsstore;0;15oPw2WvGd;1
4NwGfnDmUt;miminuar 7;miminuar;5963376;23;6279328482775994;1052982150;2;Asteroid;League of Independent States;Human;1;2022-12-26 00:00:00;2022-12-27 00:00:00;4;123;-358;921;-1/-3;android.apemarket;0;1UhjvgiY;1
4o5AUxHrY0;Mars Congressional Republic;TEKNATR0NIK;129;0;1581449;12259;0;Red Planet;United Earth;Human;0;2022-09-25 00:00:00;;0;117;808;-838;0/0;android.gplay;0;earth;0
4Ocu3BQIej;Skreet-Skrit;Odiin46;212;60;92702;437;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-06 00:00:00;;3;123;-330;-181;19/6;ios.appstore;0;8vXiBcL6KV;1
4odK2oUUcB;lostworld;Kigno;1838;0;3349218;1822;0;Abandoned World;League of Independent States;Human;0;2022-12-11 00:00:00;;3;123;306;-137;-1/-2;web.windowsstore;0;rMxDJ6lg9e;0
4Pdb54yNJy;My Colony;Luka2013;51;2;307267;6025;0;Red Planet;United Earth;Human;0;2022-11-12 00:00:00;;0;123;329;-755;107/-65;android.amazon;0;aRaOwuoo6K;0
4PlFXI940i;My Colony;Maximusham;365;0;1966142;5387;0;Red Planet;United Earth;Human;0;2023-03-15 00:00:00;;0;123;-290;-585;0/1;ios.appstore;0;hz22MAQlHN;0
4pNnsq2Qpf;Second try;Ninjauge21;242989;0;3544944197;14589;1;Lunar;United Earth;Human;1;2023-01-16 00:00:00;2023-02-01 00:00:00;4;123;216;-739;-4/-36;ios.appstore;0;aie0jW9zN9;1
4pxFFzNtTk;Ender City;Enderking470;3091;6;4845709;1568;0;Red Planet;United Earth;Human;0;2022-02-13 00:00:00;;2;123;266;245;0/0;steam.windows;0;earth;0
4QGJxHbceU;Space Blazers;Lemurr;648;0;1687368;2604;0;Earthlike;United Earth;Human;0;2023-01-14 00:00:00;;3;123;-824;-779;1/1;web.apewebapps;0;earth;1
4SgC5C7KEh;Moo;Trooperhun101;10064;85;7337432;729;0;Red Planet;United Earth;Human;0;2023-02-22 00:00:00;;0;123;-167;54;31/-28;android.gplay;0;FkVlb8M80o;1
4sSuNUlxb8;lunatan colony 2;NLinCH;10;0;132621;13262;0;Lunar;United Earth;Human;0;2022-12-26 00:00:00;;0;123;902;-837;-1/1;web.apewebapps;0;i8R4h5MUyk;0
4sYFSlhhHt;Colony1;ilprofs07205;47371;25;569931108;12031;1;Red Planet;United Earth;Human;1;2022-04-10 00:00:00;2022-04-20 00:00:00;3;123;-483;-186;0/0;android.gplay;0;earth;0
4Sz4R6bex2;Harmonie;Bhof;1695;0;6276131;3703;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;123;852;780;-1/1;android.gplay;0;IjXZjL1sSn;0
4TOkTRdt9B;Yar;Pu40;5;0;34875;6975;0;Water World;United Earth;Human;0;2023-02-11 00:00:00;;3;123;172;377;0/0;android.gplay;0;LFcXEGfjzY;0
4UTrdrrw0g;jakobs colony;bettejakob;1236901;88;15723396545;12712;0;Red Planet;United Earth;Human;1;2022-10-24 00:00:00;2022-10-25 00:00:00;3;123;-749;-977;1/0;steam.windows;0;G7zBpIMRN6;0
4V9bNDW41N;Tixtle;liebnitzspivak3;6613;0;16883648;2553;0;Earthlike;United Earth;Human;1;2023-03-17 00:00:00;2023-03-21 00:00:00;3;123;-303;648;0/0;web.apewebapps;0;cGHPOFf6K4;1
4vkjDEZxXD;My Colony;ns2000;204;35;207484;1017;0;Abandoned World;Zolarg Empire;Insectoids;0;2023-02-25 00:00:00;;3;123;842;-976;103/-86;windows.windowsstore;0;zolarg;0
4vv7DkFwsn;The Long Rebuilders;Roguecargo43546;6197;14;12876430;2078;0;Red Planet;United Earth;Human;1;2022-11-06 00:00:00;;2;123;925;380;10/-49;android.gplay;0;2BOvNE34;0
4VvhuSZwxe;My Colony;Squidude;7037;21;10222419;1453;0;Red Planet;United Earth;Human;0;2022-12-06 00:00:00;;3;123;969;945;0/-1;steam.windows;0;DyMiwE4N;0
4wyM5RL8C0;Outfern;imhotep19;4676;0;184330859;39421;0;Forest World;United Earth;Human;0;2020-07-05 00:00:00;;3;;775;-808;110/-78;desktop.windows;0;;0
4XGJErRI97;bugz;erbesica;3;0;100044;33348;0;Sugarland;Zolarg Empire;Insectoids;0;2022-12-30 00:00:00;;3;100;-716;-120;105/-86;steam.windows;0;5T3YY7H6;1
4XosMI2sCM;Zombieland;Undeadzombie;270;8;1466015;5430;0;Lunar;United Earth;Human;0;2022-12-18 00:00:00;;0;123;567;-310;0/0;ios.appstore;0;oZonGThA2m;0
4yLMhjak;coolRanch2nd;AlianTechnology;191686;10;69490868194;362524;1;Red Planet;United Earth;Human;1;2022-06-26 00:00:00;2022-07-29 00:00:00;4;123;-437;-700;0/0;steam.windows;0;earth;1
4yLMhjaknS;Lt1;Lordpyro94;36;52;80856;2246;0;Forest World;United Earth;Human;0;2023-03-20 00:00:00;;3;123;-775;-89;0/0;android.gplay;0;8J6fDuiX;1
4zD1YWQUwZ;hrajhar;MinnieMe;100233;4;90688677183;904779;0;Red Planet;United Earth;Human;1;2017-08-17 00:00:00;2017-08-23 00:00:00;4;100;426;-916;0/0;windows.windowsstore;0;earth;0
50gZKK4Yd8;Garrix;Kubinox;1251;1;3293525;2633;0;Forest World;United Earth;Human;0;2023-02-02 00:00:00;;3;123;398;-377;-1/1;android.gplay;0;krXZDou6Td;0
50KKT0I71s;grass landing;brighthammer;405620;3;353653076882;871883;1;Forest World;United Earth;Human;1;2022-05-26 00:00:00;2023-01-23 00:00:00;4;123;463;-254;-1/0;steam.windows;0;earth;1
52VPpgOaO8;Yonder;Nick1547;80077;1;123148496258;1537876;0;Lunar;United Earth;Human;1;2020-12-16 00:00:00;2020-12-19 00:00:00;4;;-707;932;92/-88;web.apewebapps;0;;0
53nqcgiuEM;My Colony;Mburd123;3;0;82508;27503;0;Earthlike;United Earth;Human;0;2023-02-08 00:00:00;;3;100;869;-386;-1/0;android.gplay;0;98AdBTV0dI;0
547s78xi7J;Draconiapolis;Leopolis;179;0;728238438;4068371;0;Desert World;Alpha Draconians;Reptilian;1;2023-03-25 00:00:00;2023-03-25 00:00:00;3;123;-858;946;106/-87;web.apeappslauncher;0;6Bec50KhAt;1
563zxVAdnx;Lethe;therealchromedino;33636;0;1952707757;58054;3;Abandoned World;League of Independent States;Human;1;2023-02-14 00:00:00;2023-03-20 00:00:00;4;123;-401;239;-1/-2;web.apeappslauncher;0;eoKZHi63;1
56GWQ2s95s;Selene2;Amorelus;85844;48;2765829926;32219;1;Lunar;United Earth;Human;1;2022-11-23 00:00:00;2022-11-27 00:00:00;4;123;-121;424;0/0;web.apewebapps;0;zCeaqb5uuT;0
57V07uIt2P;Rindo;RindoNinja6;38181;30;1464934872;38368;0;Lunar;United Earth;Human;1;2023-01-30 00:00:00;2023-02-03 00:00:00;4;123;-877;-71;1/1;windows.windowsstore;0;hz22MAQlHN;1
599R1BeRAR;Unicorn 1;pjs5775;2192;0;3181342;1451;0;Earthlike;United Earth;Human;0;2022-10-25 00:00:00;;3;123;791;105;0/0;ios.appstore;0;earth;0
59ZzA6Bsvr;Flying Saucers;Nick1547;5020;7;11024692;2196;0;Red Planet;United Earth;Human;0;2023-01-18 00:00:00;;3;123;-396;-642;0/1;web.apewebapps;0;hz22MAQlHN;1
5bG7ajO4ug;Myocopia;antihofmaster;240;47;819448;3414;0;Earthlike;United Earth;Human;0;2023-01-12 00:00:00;;3;123;-631;514;-3/-37;ios.appstore;0;aie0jW9zN9;1
5Buk9OjDKR;Gondor;Turunambartanen;3682402;17;2999985107172961;814681587;6;Red Planet;United Earth;Human;1;2022-11-05 00:00:00;2022-11-12 00:00:00;4;123;470;452;-1/0;steam.linux;0;IvwKkU5khK;0
5c4LmmSBfW;Unicorn 2;pjs5775;11;72;29151;2650;0;Lunar;United Earth;Human;0;2023-01-20 00:00:00;;0;123;-245;175;0/0;ios.appstore;0;6b3dbnNw;0
5CJckkzrwc;The Return;Notablegentleman;36;12;308616;8573;0;Earthlike;United Earth;Human;0;2023-01-05 00:00:00;;3;123;-969;948;57/-78;windows.windowsstore;0;Xk1AXEztG7;0
5CYAPWWPiq;Black Mesa;JoLJlol;4090;40;4855088;1187;0;Earthlike;United Earth;Human;0;2023-02-19 00:00:00;;3;123;-837;-115;0/0;web.apewebapps;0;8J6fDuiX;0
5diNteTiy4;The Hive;vangxim;385;0;276174;717;0;Sugarland;Zolarg Empire;Insectoids;0;2023-02-01 00:00:00;;3;119;-230;-356;104/-86;web.apewebapps;0;zolarg;0
5EKJCBEgNg;Doofania Sugar-Z;SherlocktheKnower;606;70;162860;269;0;Sugarland;Zolarg Empire;Insectoids;0;2023-03-05 00:00:00;;3;123;-138;-42;104/-86;android.gplay;0;zolarg;0
5EwAoczds6;Galifrey;levenstein;1433;0;4065624;2837;0;Lunar;United Earth;Human;0;2022-12-25 00:00:00;;1;123;615;-601;0/0;android.gplay;0;earth;0
5f9CEFPEpX;H5N1;lemurro;1148;0;1618037;1409;0;Earthlike;United Earth;Human;0;2022-11-28 00:00:00;;3;123;-112;145;46/-25;ios.appstore;0;6pdjYBYqZh;0
5fAM1rxjAH;SnoozyWoozy;Gertog;103;57;395039;3835;0;Red Planet;United Earth;Human;0;2023-03-20 00:00:00;;0;123;965;182;-1/0;web.apewebapps;0;8J6fDuiX;0
5fnTAbBKcV;Vinville;imhotep19;34750;0;1178834444;33923;0;Red Planet;United Earth;Human;1;2021-09-27 00:00:00;2022-02-07 00:00:00;4;123;738;292;0/0;desktop.windows;0;earth;0
5fp2zXji6j;Rizzle Skizzle McSnizzle Sizzle;prcrow;97;25;237296;2446;0;Earthlike;United Earth;Human;0;2023-02-13 00:00:00;;3;123;578;-311;1/0;android.gplay;0;EWE1YBIUNO;0
5FxsHoCC2A;Ceres Station;Ferociox;6228;71;8534056;1370;0;Lunar;United Earth;Human;0;2023-01-10 00:00:00;;2;123;194;223;0/0;windows.windowsstore;0;5sQlUhAlbL;1
5Fz0sxopQJ;Redarks_World;Redarks;3932;0;10874837;2766;0;Earthlike;United Earth;Human;0;2023-03-21 00:00:00;;3;123;-440;-109;22/11;windows.windowsstore;0;R4adHur3Sp;1
5gDWlMDgur;12345;Builder29031998;4;75;149094;37274;0;Red Planet;United Earth;Human;0;2023-03-12 00:00:00;;0;100;-153;822;0/0;ios.appstore;0;cGHPOFf6K4;1
5he01sKQi9;SriLanka;MacGyver;67;0;770600;11501;0;Earthlike;United Earth;Human;0;2023-01-28 00:00:00;;3;123;138;998;0/1;android.amazon;0;hbDaYIBG7v;0
5Hr1avNToI;Shiiiiiiiiit;howjam009;1244;0;4364996;3509;0;Red Planet;United Earth;Human;0;2023-03-03 00:00:00;;0;123;725;269;-1/1;android.gplay;0;NUrdW7SznK;1
5jommnySwM;Bigthing;Niels0;141573;24;5317570380;37561;0;Lunar;United Earth;Human;1;2020-10-26 00:00:00;1970-01-01 00:00:00;4;;400;84;92/14;desktop.windows;0;;0
5kTBQnWEVp;Mars Spain Colony;Martineitor3243;234;0;1425449;6092;0;Red Planet;United Earth;Human;0;2023-03-12 00:00:00;;0;123;372;-292;0/0;steam.windows;0;earth;1
5kxBJIqPbW;HelloThere;Tigdabest;86;0;440424;5121;0;Abandoned World;League of Independent States;Human;0;2022-12-08 00:00:00;;3;123;304;-145;-1/-2;web.apewebapps;0;g9lt7iCIvB;0
5lnrcpmGF6;Nekos Domain;TXMEGA;14339;0;69196342;4826;0;Red Planet;United Earth;Human;0;2022-12-06 00:00:00;;3;123;-157;465;-1/0;steam.windows;0;5Buk9OjDKR;1
5lyRNl7mjb;Oil World;therealchromedino;41744;28;1515315211;36300;1;Forest World;United Earth;Human;1;2023-02-13 00:00:00;2023-02-23 00:00:00;3;123;-844;-938;52/-38;web.apeappslauncher;0;563zxVAdnx;1
5nlH09HeA1;BUGS;TheHonestLord;643;0;1022502;1590;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-02 00:00:00;;3;123;36;-789;104/-86;web.apewebapps;0;JQKzmKuO;0
5nnqeojGGY;Busan;Kyeonghan;13;69;31671;2436;0;Water World;League of Independent States;Human;0;2023-02-24 00:00:00;;3;100;490;516;-2/-2;windows.windowsstore;0;yAzbIsgpL8;1
5O7rtgQbXF;Regions of Nova America;ThePhoneGuy1;209;31;1376294;6585;0;Asteroid;League of Independent States;Human;0;2021-12-02 00:00:00;;0;;-648;-451;1/-14;android.gplay;0;;1
5OLHyq6H8R;WeiEns Colony;leeweien89;8;57;101340;12668;0;Earthlike;United Earth;Human;0;2023-03-30 00:00:00;;3;100;863;914;0/0;android.gplay;0;tJADEjYuir;0
5OVaElO12r;Sugarlandria;CoReeper;1888;68;649467;344;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-02 00:00:00;;3;121;-643;-629;104/-86;android.gplay;0;zolarg;0
5QXJflhtMj;First Colony;Carolan;58;0;99071;1708;0;Earthlike;United Earth;Human;0;2023-02-26 00:00:00;;3;123;-912;661;1/0;android.amazon;0;hz22MAQlHN;1
5RGQAEZgKq;MAP_2023_03_23_20_38;CR8642;56;55;356128;6359;0;Red Planet;United Earth;Human;0;2023-03-23 00:00:00;;0;100;-488;315;0/1;web.apewebapps;0;6UZa0s595v;0
5rihtVfNRC;Earth 3;TheGrand88;32048;17;252098941;7866;0;Earthlike;United Earth;Human;1;2022-03-09 00:00:00;2022-11-28 00:00:00;3;123;965;893;-1/-1;ios.appstore;0;LhXGrPtx;0
5rIzbgDnTb;simple;tnttime1;3153;22;3182812;1009;0;Red Planet;United Earth;Human;0;2023-01-02 00:00:00;;2;123;401;-414;0/0;web.apeappslauncher;0;earth;0
